,Unnamed: 0,Review,Ratings
17996,17996,Good value at low cost,4
17997,17997,Sound quality,4
17998,17998,Quality Bass at a great price,4
17999,17999,Good product,4
18000,18000,Worth the price - Jbl brand - sutiable only for Laptops not for mobiles - L type pin,4
18001,18001,"kam chalau product, good for video call etc.",4
18002,18002,Value for Money Purchase,4
18003,18003,Pocket friendly earpiece,4
18006,18006,Recommended for lower budgets,4
18007,18007,Works fine,4
18008,18008,NOT COMFORTABLE,4
18009,18009,Very good at the price,4
18010,18010,Superb earphones at this price range...,4
18011,18011,More than Average,4
18012,18012,Good,4
18013,18013,Nice,4
18014,18014,Satisfied,4
18015,18015,Worth the Money!!!,4
18018,18018,Cool Earphones at this price range.,4
18019,18019,Good sound quality,4
18020,18020,BAD for PUBG game,4
18021,18021,good deal,4
18022,18022,Noise cancellation problem,4
18023,18023,Good at it's job 👍,4
18024,18024,JBL with infinity series earphone.👍,4
18025,18025,Very Comfortable and good sound quality,4
18026,18026,Can consider buying.,4
18027,18027,Another good product by Harman,4
18030,18030,Decent product,4
18031,18031,Good,4
18032,18032,Good quality and orignal product,4
18033,18033,READ before you buy,4
18034,18034,Nice earphone at a very affordable price compared to its quality,4
18035,18035,Besides wire quality.... Sound quality is Great,4
18036,18036,Mic isnt good,4
18037,18037,Product worthy of its name.. Harman.... Haar maan,4
18038,18038,Impressive 🔥💯,4
18039,18039,Value for money,4
18042,18042,No volume control on the ser,4
18043,18043,Average,4
18044,18044,Good product from infinity ♾,4
18045,18045,Value for money,4
18046,18046,Nice one,4
18047,18047,Could have been little more better,4
18048,18048,Really worth,4
18049,18049,Good product,4
18050,18050,Good clarity and sound,4
18051,18051,Nice deal,4
18054,18054,Quality is good but not upto the price,4
18055,18055,Decent Product,4
18056,18056,Bang for the buck,4
18057,18057,Value for money,4
18058,18058,Not bad,4
18059,18059,Value money and durable. Clear audio quality,4
18060,18060,Worth for the price!,4
18061,18061,Basic earphones to get the job done,4
18062,18062,good one,4
18063,18063,JBL Flip 20,4
18066,18066,Overall good..,4
18067,18067,Review,4
18068,18068,Brand a brand 😎,4
18069,18069,Descent earphones,4
18070,18070,Highly satisfied.,4
18071,18071,Best in the market at this price,4
18072,18072,Better in this price range.,4
18073,18073,Bass Quality Could be Better,4
18074,18074,Not for Bass lovers but good for treble lovers,4
18075,18075,Decent Product,4
18077,18077,Not holding up my ears,2
18078,18078,Not for serious music lovers! Buy only if your budget is tight!,2
18079,18079,Just avg. sound quality and really uncomfortable to wear.,2
18080,18080,Disappointed,2
18081,18081,Must Read FOR THE TRUTH BEHIND MuSiC,2
18082,18082,Not worth,2
18083,18083,Pretty average,2
18084,18084,Returning the purchase!,2
18085,18085,Mic Volume is an issue,2
18086,18086,Not up to the mark,2
18089,18089,Buy if you are in hurry and need some earphones ASAP!,2
18090,18090,Not upto mark,2
18091,18091,"Bat fitting, below average earphones",2
18092,18092,Disappointed,2
18093,18093,"""Headphone Automatically Removes from ear"" 2. ""Not Correctly fits in Ears""",2
18094,18094,DONOT BUY...VERY BAD EARPIECE.,2
18095,18095,Stopped working.,2
18096,18096,Poor quality earphones,2
18097,18097,Not so good for the money we spent on,2
18098,18098,Older version of Redmi er phone was good,2
18101,18101,Worst decision ever taken,2
18102,18102,Not satisfied,2
18103,18103,Can’t Recommend,2
18104,18104,Good for normal things,2
18105,18105,Poor audio quality,2
18106,18106,Previous generation is better,2
18107,18107,The goods are according to the amount of money spent,2
18108,18108,Not fixing in ears,2
18109,18109,Poor microphone,2
18110,18110,Design Was not good because com out from my eare,2
18113,18113,Average Product,2
18114,18114,Poor build quality,2
18115,18115,Expected better in this price,2
18116,18116,Not comfortable,2
18117,18117,Worst product,2
18118,18118,Below average,2
18119,18119,Bad audio quality.,2
18120,18120,Below Average product.,2
18121,18121,Hi-res is just gimmick 😖,2
18122,18122,Poor fit. skip this one,2
18125,18125,"Doesn't fit in ear, slippery!",2
18126,18126,Need to improve on quality,2
18127,18127,Disappointed,2
18128,18128,Not compatible with our ears.,2
18129,18129,Bad product by mi,2
18130,18130,Waste of money,2
18131,18131,Nothing Hi-Res about this thing,2
18132,18132,Not so good,2
18133,18133,Defective piece received,2
18134,18134,Not upto the mark,2
18137,18137,Not Good,2
18138,18138,Bitter sound,2
18139,18139,Not so great earphones,2
18140,18140,Design development too poor not fit in ears and sound🔊 bass quality very bad.,2
18141,18141,Only for Quality of Sound...,2
18142,18142,Not a perfect fit,2
18143,18143,Mic don't work properly,2
18144,18144,Waste of money,2
18145,18145,Xiaomi earphones,2
18146,18146,It's not comfort,2
18149,18149,Falls from ears automatically,2
18150,18150,Ear plugs are not comfortable,2
18151,18151,Not that great....,2
18152,18152,Bass,2
18153,18153,Better go for some other earphone,2
18154,18154,Not Satisfied,2
18155,18155,Not impressed,2
18156,18156,Not good,2
18157,18157,Not working,2
18158,18158,Bad earplugs,2
18161,18161,Value for money,2
18162,18162,Not wish desirable product....,2
18163,18163,Not worth it,2
18164,18164,Not up to the mark,2
18165,18165,If you don't have money then only buy it. BAD QUALITY.,2
18166,18166,Plastic🙄,2
18167,18167,Don't buy this earphone it is not very useful,2
18168,18168,No write,2
18169,18169,Must think twice.,2
18170,18170,Mic is short,2
18173,18173,Umm not so gud,2
18174,18174,Duplicate product,2
18175,18175,Not bad 👍😎,2
18176,18176,Large Earbuds,2
18177,18177,Cheap product. Should cost less than 300,2
18178,18178,Uncomfortable for ears.,2
18179,18179,Earbuds is proper,2
18180,18180,Low Sounds,2
18181,18181,Bad headphone..,2
18182,18182,Not good,2
18185,18185,Base,2
18186,18186,Good,2
18187,18187,Generic,2
18188,18188,Not worthy earphone,2
18189,18189,Average earphone,2
18190,18190,Upsetting,2
18191,18191,the sailler is froud,2
18192,18192,"Don't buy this product, bcoz of it's a waste of money",2
18193,18193,Controller button not working.Poor Cable.,2
18194,18194,Bulid quality is bad,2
18196,18196,Don't buy it,3
18197,18197,Good earphones for the price with decent sound quality,3
18198,18198,Great sound but loose fitting. Falls of your ears frequently,3
18199,18199,Sound Quality is impressive but...,3
18200,18200,Good Enough for Gaming,3
18201,18201,"Comparing it with mi basic basic, here all required details",3
18202,18202,"Personally, they're just fine. Read this review once",3
18203,18203,Disappointed,3
18204,18204,Not worth the brand name,3
18205,18205,Ok Ok product,3
18208,18208,another average product from xiaomi,3
18209,18209,Ok in budget...but dosen't fit well in ears,3
18210,18210,Not Satisfied,3
18211,18211,Pretty average product,3
18212,18212,Good sound quality but not durable for a long run in this price range - About 5 months usage,3
18213,18213,This Earphones suck at sound quality department as well as attending calls.,3
18214,18214,Ok product,3
18215,18215,Only build quality disappointment sound is value for money and not for basslover,3
18216,18216,Decent product,3
18217,18217,Poor resolution during playback,3
18220,18220,Treble is low due to refined treble technology,3
18221,18221,Disappointed,3
18222,18222,Not a Game Changer,3
18223,18223,it just doesn't fit,3
18224,18224,Keeps falling from the ears.,3
18225,18225,Not as comfortable as the old xiaomi basic,3
18226,18226,Damage packaging but product was all right .,3
18227,18227,Mic quality is poor,3
18228,18228,Sound quality is good but ear buds keep coming out of ear,3
18229,18229,Ok Ok Product,3
18232,18232,Poor plastic material,3
18233,18233,Good at this price range...,3
18234,18234,It's ok!,3
18235,18235,In ear Grip in not that good. Keeps on slipping from the ear.,3
18236,18236,Build Quality Is Not Same As I Expect,3
18237,18237,Could've been better,3
18238,18238,clear bass and vocals but not working control keys.,3
18239,18239,Ok ok product,3
18240,18240,"Best For Youtubers,Singers And Studio Workers",3
18241,18241,Sound quality,3
18244,18244,Cheap and exactly value for money at that price,3
18245,18245,Ok ok,3
18246,18246,Better headphones for this budget,3
18247,18247,Average,3
18248,18248,Average quality for 300 rupees,3
18249,18249,"ear plug is bigger, hurt in ear",3
18250,18250,Nice earphone,3
18251,18251,Incorrect item received,3
18252,18252,Value for money,3
18253,18253,Not a gaming earphone. 90° angled jack doesn't worth it,3
18256,18256,Average pair of earphones with a terrible mic,3
18257,18257,Not fitting properly in my ears.,3
18258,18258,Test it and make it well and then bring it to the market,3
18259,18259,Good,3
18260,18260,Not holding fix and fit in RL ear.,3
18261,18261,Value for money,3
18262,18262,Not good as mentioned,3
18263,18263,Pain ear after using for 2 hours,3
18264,18264,Wire quality,3
18265,18265,Not great and better skip it,3
18268,18268,Average,3
18269,18269,Average considering its 400 Rs price,3
18270,18270,FALLS OFF EASILY,3
18271,18271,Fittings and Comfortableness could have been better,3
18272,18272,It only cost effective..not much good product,3
18273,18273,Medicore,3
18274,18274,One side went off after 3 months of use,3
18275,18275,Not good,3
18276,18276,Fair,3
18277,18277,Not to be bought if wanting Bass.,3
18280,18280,Not what I expected!,3
18281,18281,Bass too much high...Not for PUBG Player,3
18282,18282,Not suitable for small ears,3
18283,18283,Value for Money,3
18284,18284,NOT UPTO THE MARK,3
18285,18285,Built quality was good,3
18286,18286,Mic 🎤 Problem,3
18287,18287,Good product,3
18288,18288,Good,3
18289,18289,Great,3
18292,18292,Sound quality,3
18293,18293,Ear phone package very dirty,3
18294,18294,Good sound and bass but only the discomfort was my problem,3
18295,18295,Average quality earphones,3
18296,18296,Good,3
18297,18297,Good design but low quality sound,3
18298,18298,Ok products,3
18299,18299,Frequently slips from ear. Don't buy this type of headphone,3
18300,18300,Not for small ear opening,3
18301,18301,Okayish,3
18304,18304,Value of money,3
18305,18305,Average and fitting is not good..,3
18306,18306,Not worth buying,3
18307,18307,Not  much worth,3
18308,18308,Average,3
18309,18309,Average,3
18310,18310,NOT A VERY GOOD PRODUCT,3
18311,18311,👂 rubber thik nahi hai thik se nahi sipakta hai,3
18312,18312,So so,3
18313,18313,Not as thought,3
18315,18315,Very bad sound quality,1
18316,18316,Xiaomi earphones basic 2018 are the best,1
18317,18317,You have to keep it very close to your mouth,1
18318,18318,"Absolute junk, poor quality of silicon buds used, doesn't fit in either ear",1
18319,18319,"this headphone destroys your phone, computer, wherever you use it.",1
18320,18320,Horrible even for 400 rupees,1
18321,18321,Mi 2020 headset- very poor quality.,1
18322,18322,MI quality getting bad,1
18323,18323,Uncomfortable,1
18324,18324,"Worst  eat phones, please  don't  buy.. redmi cheated",1
18327,18327,Ear peace head is so thick and it do not fit well in ears,1
18328,18328,Fake product and fake verification code,1
18329,18329,6.5 months only worked,1
18330,18330,Bad design,1
18331,18331,Good but unusable,1
18332,18332,Worst design and useless,1
18333,18333,Stopped working after 1.5 months usage,1
18334,18334,Earplugs don't fit in the ears,1
18335,18335,Not value for money earphones,1
18336,18336,Paise Barbaad 🙄☹️,1
18339,18339,Drops from ear every time,1
18340,18340,Low quality products from Xioami,1
18341,18341,"Poor design, no curve",1
18342,18342,Not a good fit - Keeps falling off from ears.,1
18343,18343,Not comfortable,1
18344,18344,OLD VERSION WAS MUCH BETTER,1
18345,18345,"Doesn't fit, worst sound quality",1
18346,18346,Ear buds are big and not comfortable/does not stay there,1
18347,18347,Not so great,1
18348,18348,Stop working within a month,1
18351,18351,Irritated with earphone,1
18352,18352,"Waste of money💰💸,nor hi-ress earphone neither sound quality is good",1
18353,18353,Worst sound experience....,1
18354,18354,Not working (within 60 days),1
18355,18355,Don't buy... Don't waste money... You'll regret,1
18356,18356,Don't buy it.,1
18357,18357,I didn't like it,1
18358,18358,Too much price,1
18359,18359,waste product,1
18360,18360,No refund available &amp; not suitable for ear,1
18363,18363,Old Philips headset in Xiaomi box,1
18364,18364,Sound quality not a good,1
18365,18365,Waste of money,1
18366,18366,Don't waste your money,1
18367,18367,Equlient to 100 rs foot path item,1
